reference,session,group,crop_start,length,weight,temporal_variance,speed_abs,minimum,maximum
listener/session11/Camera-2024-07-30-110806-110844,session11,AU,1772,750,0.0006024096385542169,0.103568253968254,0.04058744993324433,0.0,1.0
listener/session11/Camera-2024-07-30-110806-110844,session11,VA,1772,750,0.0006024096385542169,0.047408543151481956,0.06438071603510026,-1.0,0.8456597924232483
listener/session11/Camera-2024-07-30-110806-110844,session11,expression,1772,750,0.0006024096385542169,0.05919973279306564,0.05489081352967926,1.300656313636543e-18,1.0
listener/session11/Camera-2024-07-30-114103-114135,session11,AU,260,750,0.0006024096385542169,0.0997363002521881,0.022607921673342236,0.0,1.0
listener/session11/Camera-2024-07-30-114103-114135,session11,VA,260,750,0.0006024096385542169,0.039691668173581135,0.03844126609361697,-0.8926053047180176,0.6602084636688232
listener/session11/Camera-2024-07-30-114103-114135,session11,expression,260,750,0.0006024096385542169,0.06669565276888835,0.03190119665417153,3.3185927557398756e-14,0.9999973773956299
listener/session11/Camera-2024-07-30-123234-123305,session11,AU,1409,750,0.0006024096385542169,0.144072155466548,0.02358700489541611,0.0,1.0
listener/session11/Camera-2024-07-30-123234-123305,session11,VA,1409,750,0.0006024096385542169,0.10257262781553274,0.04897869768265252,-0.9028038382530212,0.8581933379173279
listener/session11/Camera-2024-07-30-123234-123305,session11,expression,1409,750,0.0006024096385542169,0.061622184072581875,0.02530098952142601,5.066097549942995e-21,1.0
listener/session11/Camera-2024-07-30-150921-151000,session11,AU,763,750,0.0006024096385542169,0.05730817386144489,0.030618602581219404,0.0,1.0
listener/session11/Camera-2024-07-30-150921-151000,session11,VA,763,750,0.0006024096385542169,0.018120194218968693,0.04372058419612683,-0.3679371178150177,0.5159545540809631
listener/session11/Camera-2024-07-30-150921-151000,session11,expression,763,750,0.0006024096385542169,0.047706920564888323,0.03780723022483574,6.194466051212544e-10,0.9999691247940063
listener/session11/Camera-2024-07-30-161637-161715,session11,AU,192,750,0.0006024096385542169,0.044903486129654356,0.014597240765465064,0.0,1.0
listener/session11/Camera-2024-07-30-161637-161715,session11,VA,192,750,0.0006024096385542169,0.04539329525230135,0.039247416099098244,-0.7926856875419617,0.7190927267074585
listener/session11/Camera-2024-07-30-161637-161715,session11,expression,192,750,0.0006024096385542169,0.06567884207682381,0.029341224278605527,2.235636314609898e-15,0.9999963045120239
listener/session11/Camera-2024-07-31-102814-102840,session11,AU,1094,750,0.0006024096385542169,0.08571392968402312,0.03684913217623498,0.0,1.0
listener/session11/Camera-2024-07-31-102814-102840,session11,VA,1094,750,0.0006024096385542169,0.020699833129093913,0.04756662954087649,-0.5923787355422974,0.492651104927063
listener/session11/Camera-2024-07-31-102814-102840,session11,expression,1094,750,0.0006024096385542169,0.03835246794719487,0.03670353245023137,6.105834882700256e-15,0.9999054670333862
listener/session11/Camera-2024-07-31-110521-110601,session11,AU,1232,750,0.0006024096385542169,0.07248396380358996,0.02127280818869604,0.0,1.0
listener/session11/Camera-2024-07-31-110521-110601,session11,VA,1232,750,0.0006024096385542169,0.015009741431157294,0.04054003967860035,-0.4593369662761688,0.7051459550857544
listener/session11/Camera-2024-07-31-110521-110601,session11,expression,1232,750,0.0006024096385542169,0.03684379335104396,0.036778323733193015,4.1440567371594384e-19,0.9999818801879883
listener/session11/Camera-2024-07-31-114456-114534,session11,AU,1314,750,0.0006024096385542169,0.056677406912920926,0.02073876279483756,0.0,1.0
listener/session11/Camera-2024-07-31-114456-114534,session11,VA,1314,750,0.0006024096385542169,0.01739660364812065,0.04250790467995588,-0.46419718861579895,0.5648782849311829
listener/session11/Camera-2024-07-31-114456-114534,session11,expression,1314,750,0.0006024096385542169,0.03257100923973996,0.028145088724947944,1.5815929295392994e-12,0.9998787641525269
listener/session11/Camera-2024-07-31-135431-135505,session11,AU,1258,750,0.0006024096385542169,0.061837353508381585,0.022696929238985315,0.0,1.0
listener/session11/Camera-2024-07-31-135431-135505,session11,VA,1258,750,0.0006024096385542169,0.0284020040153962,0.04714843348534069,-0.5119202136993408,0.6824182271957397
listener/session11/Camera-2024-07-31-135431-135505,session11,expression,1258,750,0.0006024096385542169,0.06108387953814577,0.04549628552180777,5.142645207248386e-13,0.999575674533844
listener/session11/Camera-2024-07-31-152258-152337,session11,AU,752,750,0.0006024096385542169,0.019175315235128325,0.0105028927458834,0.0,1.0
listener/session11/Camera-2024-07-31-152258-152337,session11,VA,752,750,0.0006024096385542169,0.036119140050111014,0.0626291902947211,-0.7017717957496643,0.8404701948165894
listener/session11/Camera-2024-07-31-152258-152337,session11,expression,752,750,0.0006024096385542169,0.0527618386538522,0.04704189340337123,1.6390108705194393e-16,0.9999290704727173
listener/session11/Camera-2024-07-31-172208-172241,session11,AU,129,750,0.0006024096385542169,0.045542441774217485,0.011659991099243436,0.0,1.0
listener/session11/Camera-2024-07-31-172208-172241,session11,VA,129,750,0.0006024096385542169,0.012812114387230535,0.02339476177864304,-0.6116296052932739,0.4349513649940491
listener/session11/Camera-2024-07-31-172208-172241,session11,expression,129,750,0.0006024096385542169,0.014450749207351258,0.006417156741368701,1.1502900421752413e-20,0.9999992847442627
listener/session11/Camera-2024-08-08-153226-153307,session11,AU,469,750,0.0006024096385542169,0.0817173713098947,0.022785936804628395,0.0,1.0
listener/session11/Camera-2024-08-08-153226-153307,session11,VA,469,750,0.0006024096385542169,0.03318095283240947,0.03775686849510479,-0.35669559240341187,0.7657521367073059
listener/session11/Camera-2024-08-08-153226-153307,session11,expression,469,750,0.0006024096385542169,0.05840446255971912,0.03893892684238959,1.871199753779025e-15,0.9999985694885254
listener/session11/Camera-2024-10-14-135007-134930,session11,AU,1055,750,0.0006024096385542169,0.1355434505266281,0.040320427236315085,0.0,1.0
listener/session11/Camera-2024-10-14-135007-134930,session11,VA,1055,750,0.0006024096385542169,0.02181994411894471,0.040309548989754015,-0.783932089805603,0.5614875555038452
listener/session11/Camera-2024-10-14-135007-134930,session11,expression,1055,750,0.0006024096385542169,0.04965501143259054,0.019759319105635297,3.6883791343139596e-15,0.9999910593032837
listener/session11/Camera-2024-10-14-143533-143358,session11,AU,979,750,0.0006024096385542169,0.11219083222073876,0.02661326212728082,0.0,1.0
listener/session11/Camera-2024-10-14-143533-143358,session11,VA,979,750,0.0006024096385542169,0.017237616519372338,0.03902629428158933,-0.4811581075191498,0.4353003203868866
listener/session11/Camera-2024-10-14-143533-143358,session11,expression,979,750,0.0006024096385542169,0.04531425168850889,0.034995636617039055,2.2441090652414175e-11,0.9999032020568848
listener/session11/Camera-2024-10-14-161029-160925,session11,AU,498,750,0.0006024096385542169,0.05857967660584486,0.03426791277258567,0.0,1.0
listener/session11/Camera-2024-10-14-161029-160925,session11,VA,498,750,0.0006024096385542169,0.011794819536975705,0.04362373015232812,-0.5142769813537598,0.5491086840629578
listener/session11/Camera-2024-10-14-161029-160925,session11,expression,498,750,0.0006024096385542169,0.054188442312173846,0.056746385438244715,2.0382185242643506e-17,0.9997715353965759
listener/session11/Camera-2024-10-15-094459-094548,session11,AU,1094,750,0.0006024096385542169,0.08854021658507641,0.039163328882955054,0.0,1.0
listener/session11/Camera-2024-10-15-094459-094548,session11,VA,1094,750,0.0006024096385542169,0.04237020656320041,0.06362033216593581,-0.7138830423355103,0.9823280572891235
listener/session11/Camera-2024-10-15-094459-094548,session11,expression,1094,750,0.0006024096385542169,0.06294883686877945,0.060358731355762224,9.387307649172051e-20,0.9999979734420776
listener/session11/Camera-2024-10-15-102854-102945,session11,AU,563,750,0.0006024096385542169,0.022464085447263006,0.015131286159323543,0.0,1.0
listener/session11/Camera-2024-10-15-102854-102945,session11,VA,563,750,0.0006024096385542169,0.02206653911343011,0.05473728093986358,-0.7041066288948059,0.5630502104759216
listener/session11/Camera-2024-10-15-102854-102945,session11,expression,563,750,0.0006024096385542169,0.011687309757915683,0.017792044749970214,1.6934955236977433e-15,0.9999949932098389
listener/session11/Camera-2024-10-15-111253-111325,session11,AU,256,750,0.0006024096385542169,0.0425769470404984,0.02064975522919448,0.0,1.0
listener/session11/Camera-2024-10-15-111253-111325,session11,VA,256,750,0.0006024096385542169,0.014262407315643672,0.04414630293577551,-0.4874780476093292,0.47685080766677856
listener/session11/Camera-2024-10-15-111253-111325,session11,expression,256,750,0.0006024096385542169,0.028901135249503197,0.03696847255598795,3.10863327809309e-14,0.9997963309288025
listener/session11/Camera-2024-10-21-103126-103143,session11,AU,0,750,0.0006024096385542169,0.045489630618602575,0.011927013796172675,0.0,1.0
listener/session11/Camera-2024-10-21-103126-103143,session11,VA,0,750,0.0006024096385542169,0.010153905256670707,0.03140243126181401,-0.49772998690605164,0.3812340497970581
listener/session11/Camera-2024-10-21-103126-103143,session11,expression,0,750,0.0006024096385542169,0.015738900043167088,0.012654963438289184,4.6768791833748185e-20,0.9999963045120239
listener/session11/Camera-2024-10-21-112420-112230,session11,AU,1363,750,0.0006024096385542169,0.08428138258418634,0.02661326212728082,0.0,1.0
listener/session11/Camera-2024-10-21-112420-112230,session11,VA,1363,750,0.0006024096385542169,0.05673731958870786,0.06255013773961363,-0.5890064835548401,0.7652092576026917
listener/session11/Camera-2024-10-21-112420-112230,session11,expression,1363,750,0.0006024096385542169,0.05582375790282096,0.04458105918551491,7.230198384444719e-11,0.9999840259552002
listener/session11/Camera-2024-10-21-121606-121455,session11,AU,5243,750,0.0006024096385542169,0.07697433615190624,0.042901646639964396,0.0,1.0
listener/session11/Camera-2024-10-21-121606-121455,session11,VA,5243,750,0.0006024096385542169,0.029079697619796632,0.0607285732838595,-0.643726110458374,0.7024644613265991
listener/session11/Camera-2024-10-21-121606-121455,session11,expression,5243,750,0.0006024096385542169,0.05441796938555972,0.0524292709117399,5.706284837009301e-12,0.9999682903289795
listener/session11/Camera-2024-10-21-125749-125756,session11,AU,2298,750,0.0006024096385542169,0.06366616229046136,0.03435692033822875,0.0,1.0
listener/session11/Camera-2024-10-21-125749-125756,session11,VA,2298,750,0.0006024096385542169,0.031014662874591106,0.05054615412618672,-0.5210655927658081,0.8397852182388306
listener/session11/Camera-2024-10-21-125749-125756,session11,expression,2298,750,0.0006024096385542169,0.0491326003153421,0.04863026129096934,6.619418487191324e-16,0.9999898672103882
listener/session11/Camera-2024-10-22-103728-103815,session11,AU,451,750,0.0006024096385542169,0.07530348612965437,0.03533600356030263,0.0,1.0
listener/session11/Camera-2024-10-22-103728-103815,session11,VA,451,750,0.0006024096385542169,0.006778940115594798,0.031955502907408576,-0.5831625461578369,0.5154919624328613
listener/session11/Camera-2024-10-22-103728-103815,session11,expression,451,750,0.0006024096385542169,0.03995178247445184,0.046659773684009864,2.161691181959413e-12,0.9949650168418884
listener/session11/Camera-2024-10-22-115558-115626,session11,AU,5106,750,0.0006024096385542169,0.037494615042278585,0.025100133511348464,0.0,1.0
listener/session11/Camera-2024-10-22-115558-115626,session11,VA,5106,750,0.0006024096385542169,0.02967866612741626,0.06955286994009455,-0.8375698328018188,0.7025973200798035
listener/session11/Camera-2024-10-22-115558-115626,session11,expression,5106,750,0.0006024096385542169,0.038129752974318705,0.03790147678088714,1.3711818139250376e-12,0.9999974966049194
listener/session11/Camera-2024-10-22-123739-123750,session11,AU,1369,750,0.0006024096385542169,0.08768693072244475,0.04655095683133066,0.0,1.0
listener/session11/Camera-2024-10-22-123739-123750,session11,VA,1369,750,0.0006024096385542169,0.01836932429356028,0.04482972854686197,-0.9094522595405579,0.6241511702537537
listener/session11/Camera-2024-10-22-123739-123750,session11,expression,1369,750,0.0006024096385542169,0.011688837911089529,0.01397004914965979,5.255165877113277e-13,0.9999998807907104
listener/session11/Camera-2024-10-22-153434-153503,session11,AU,1423,750,0.0006024096385542169,0.07970152796321021,0.04103248776145972,0.0,1.0
listener/session11/Camera-2024-10-22-153434-153503,session11,VA,1423,750,0.0006024096385542169,0.01844188846054232,0.048560360595782864,-0.414549857378006,0.6006134748458862
listener/session11/Camera-2024-10-22-153434-153503,session11,expression,1423,750,0.0006024096385542169,0.03968814419485685,0.0458583321890652,1.6785734586154122e-13,0.9999955892562866
listener/session11/Camera-2024-10-22-161742-161747,session11,AU,271,750,0.0006024096385542169,0.031820086040646796,0.00809968847352025,0.0,1.0
listener/session11/Camera-2024-10-22-161742-161747,session11,VA,271,750,0.0006024096385542169,0.009817097129179237,0.036166034071881556,-0.593523383140564,0.5176104307174683
listener/session11/Camera-2024-10-22-161742-161747,session11,expression,271,750,0.0006024096385542169,0.020753259298406157,0.028421303549092305,6.770297655833701e-09,0.9971678853034973
listener/session11/Camera-2024-10-22-165256-165322,session11,AU,234,750,0.0006024096385542169,0.07988523957869746,0.028304405874499332,0.0,1.0
listener/session11/Camera-2024-10-22-165256-165322,session11,VA,234,750,0.0006024096385542169,0.004796816398601172,0.028956173418042498,-0.6572035551071167,0.39370304346084595
listener/session11/Camera-2024-10-22-165256-165322,session11,expression,234,750,0.0006024096385542169,0.04997929751260017,0.04092542125189289,6.530349796413982e-16,0.9997500777244568
listener/session11/Camera-2024-10-22-173423-173423,session11,AU,203,750,0.0006024096385542169,0.10146280967215546,0.02866043613707165,0.0,1.0
listener/session11/Camera-2024-10-22-173423-173423,session11,VA,203,750,0.0006024096385542169,0.03838488623893624,0.04662051303523564,-0.7109750509262085,0.7005540132522583
listener/session11/Camera-2024-10-22-173423-173423,session11,expression,203,750,0.0006024096385542169,0.06527373621219688,0.046079350164652574,6.099178474284258e-15,0.9999794960021973
listener/session11/Camera-2024-10-23-134159-134313,session11,AU,632,750,0.0006024096385542169,0.02502156950007417,0.010680907877169559,0.0,1.0
